Longitude,Latitude,Depth,MD,Time
14.131200,40.822300,1.88,0.36,2023-03-25 05:02:20.84
14.143000,40.832001,1.01,0.23,2023-03-25 04:28:17.9
14.140200,40.828300,1.16,0.09,2023-03-25 04:05:31.85
14.138300,40.826500,0.84,0.77,2023-03-25 04:04:53.3
14.138500,40.826302,0.76,0.23,2023-03-25 04:02:53.21
14.139500,40.826302,0.88,0.09,2023-03-25 04:01:07.92
14.140800,40.823200,1.54,0.23,2023-03-25 03:21:39.33
14.143500,40.830002,1.06,0.36,2023-03-24 20:44:55.35
14.142300,40.824501,0.95,1.01,2023-03-24 19:42:12.84
14.148700,40.825802,0.91,1.33,2023-03-24 19:41:12.65
14.145500,40.824699,1.34,0.09,2023-03-24 19:01:28.82
14.142000,40.827301,1.08,1.58,2023-03-24 14:35:40.59
14.106500,40.813702,2.53,0.36,2023-03-24 13:47:09.29
14.140800,40.826000,2.44,0.23,2023-03-24 12:19:10.91
14.140200,40.831501,1.09,0.36,2023-03-24 09:18:09.52
14.144000,40.829800,1.70,0.36,2023-03-24 08:14:03.21
14.143800,40.830502,1.52,0.58,2023-03-24 08:00:44.04
14.141200,40.829300,1.01,0.58,2023-03-24 07:45:57.75
14.142800,40.828300,1.25,0.68,2023-03-24 07:40:48.01
14.141300,40.828999,1.00,1.15,2023-03-24 07:38:21.14
14.142200,40.830502,1.30,0.68,2023-03-24 07:36:11.06
14.142300,40.829498,1.24,0.94,2023-03-24 07:35:45.15
14.141300,40.829498,1.16,0.09,2023-03-24 07:32:59.55
14.145300,40.830200,1.50,0.23,2023-03-24 07:23:04.47
14.141200,40.829300,1.09,0.68,2023-03-24 07:20:48.76
14.146200,40.828701,2.07,0.94,2023-03-24 05:31:57.98
14.148800,40.831299,1.73,0.77,2023-03-24 05:27:19.37
14.145800,40.832500,1.66,0.23,2023-03-24 05:25:49.26
14.147700,40.828701,2.11,2.59,2023-03-24 05:24:43.09
14.144800,40.827801,1.51,0.09,2023-03-24 04:51:22.66
14.142500,40.831299,1.20,0.09,2023-03-24 01:33:23.65
14.140300,40.816200,0.72,0.68,2023-03-24 01:32:52.4
14.131500,40.824299,1.38,0.09,2023-03-24 00:48:57.12
14.122700,40.834499,2.18,0.86,2023-03-23 14:59:44.14
14.132300,40.831501,2.13,0.23,2023-03-23 09:39:13.68
14.150700,40.807800,2.32,0.09,2023-03-23 06:33:12.89
14.143700,40.825802,1.69,0.68,2023-03-23 05:41:42.83
14.149200,40.808800,2.63,0.23,2023-03-23 05:02:53.25
14.152700,40.825500,1.09,0.58,2023-03-23 00:27:38.83
14.149500,40.825001,0.90,0.09,2023-03-22 22:48:05.58
14.144500,40.824200,0.81,0.09,2023-03-22 03:29:35.92
14.140200,40.826199,0.80,0.23,2023-03-21 21:46:58.16
14.142300,40.825199,0.82,0.23,2023-03-21 21:46:00.97
14.138000,40.823799,2.42,0.48,2023-03-21 14:06:56.18
14.149000,40.824799,0.99,0.09,2023-03-20 16:33:40.06
14.117700,40.830799,2.27,1.43,2023-03-19 17:24:46.58
14.112500,40.833199,2.11,0.58,2023-03-19 16:13:32.81
14.142000,40.826302,2.10,0.48,2023-03-18 23:23:38.71
14.140700,40.815201,2.39,0.09,2023-03-18 18:45:25.33
14.148000,40.831299,1.60,1.43,2023-03-18 16:21:48.73
14.148300,40.833000,1.60,1.66,2023-03-18 16:16:14.95
14.148700,40.831299,1.57,0.48,2023-03-18 16:15:56.22
14.129200,40.820702,1.37,0.09,2023-03-18 01:25:00.31
14.135300,40.828300,1.42,0.09,2023-03-17 23:13:11.76
14.167000,40.841801,1.84,0.09,2023-03-17 21:52:00.57
14.133300,40.822800,2.64,0.09,2023-03-17 18:17:24.69
14.138000,40.827801,1.52,0.23,2023-03-17 15:38:45.81
14.145200,40.824699,0.60,0.58,2023-03-17 02:41:39.43
14.144500,40.825500,0.79,0.48,2023-03-17 02:41:38.11
14.152000,40.822300,2.65,0.23,2023-03-17 00:53:40.2
14.151700,40.827000,1.44,0.09,2023-03-16 14:34:24.5
14.134000,40.826698,1.29,0.09,2023-03-16 09:11:27.72
14.109500,40.801701,4.48,1.75,2023-03-15 09:44:23.7
14.139000,40.838799,1.21,0.48,2023-03-15 06:34:30.37
14.136800,40.833500,1.89,0.36,2023-03-15 00:57:46.68
14.114500,40.826698,2.52,1.01,2023-03-14 07:53:50.37
14.138700,40.835499,2.20,0.48,2023-03-14 00:18:46.97
14.143700,40.831299,1.84,0.58,2023-03-13 22:45:00.62
14.138500,40.831501,1.85,1.43,2023-03-13 22:41:22.82
14.140200,40.835800,2.77,2.83,2023-03-13 22:40:53.58
14.150700,40.818298,2.52,0.48,2023-03-12 22:14:14.72
14.140200,40.823700,1.71,0.09,2023-03-12 03:40:20.02
14.140200,40.827702,2.25,2.20,2023-03-12 01:55:12.33
14.145500,40.830799,1.55,1.01,2023-03-11 14:53:52.81
14.105300,40.829700,2.49,0.23,2023-03-11 08:20:10.39
14.149000,40.824200,1.01,0.09,2023-03-11 02:37:54.71
14.136700,40.831299,1.32,0.58,2023-03-11 01:56:52.34
14.130700,40.822800,1.85,0.48,2023-03-10 17:57:25.21
14.131200,40.825500,1.79,0.23,2023-03-10 12:24:10
14.136300,40.825500,1.72,0.48,2023-03-09 21:28:06.57
14.145200,40.824799,1.70,0.09,2023-03-09 19:58:49.96
14.131800,40.831501,2.39,1.27,2023-03-09 12:31:34.5
14.134300,40.831501,2.61,0.36,2023-03-09 06:29:00.86
14.115500,40.831799,1.96,1.82,2023-03-09 03:02:42.71
14.117800,40.830299,2.76,1.08,2023-03-09 02:51:14.85
14.142000,40.826801,0.63,0.09,2023-03-08 08:02:29.8
14.145200,40.832001,1.52,0.09,2023-03-07 22:54:54.42
14.140200,40.828201,1.31,0.48,2023-03-07 21:44:53.41
14.141800,40.818199,2.30,0.09,2023-03-07 21:28:56.8
14.140800,40.806499,3.50,1.78,2023-03-07 09:15:37.57
14.140800,40.811199,2.75,0.58,2023-03-07 04:29:33.32
14.133800,40.825699,0.81,1.27,2023-03-06 16:04:10.05
14.150000,40.826000,0.94,0.09,2023-03-06 13:51:28.22
14.145000,40.825199,1.22,0.09,2023-03-06 07:37:21.24
14.134500,40.826199,1.25,0.68,2023-03-06 07:35:51.88
14.149300,40.825802,1.22,0.36,2023-03-06 05:27:38.98
14.134700,40.823502,1.05,0.09,2023-03-06 05:04:57.45
14.137700,40.826199,1.58,0.09,2023-03-06 01:52:50.27
14.134800,40.825199,1.26,0.09,2023-03-06 00:25:48.39
14.135200,40.823200,0.61,1.86,2023-03-05 23:06:50.04
14.137200,40.820301,0.58,0.77,2023-03-05 14:35:17.08
14.124200,40.831501,1.80,0.86,2023-03-04 15:00:48.58
14.126700,40.835201,2.93,0.48,2023-03-04 14:53:28.46
14.122200,40.836498,2.58,2.06,2023-03-04 13:53:58.38
14.120300,40.833698,2.42,1.66,2023-03-04 13:37:40.08
14.124700,40.831799,2.46,2.60,2023-03-04 13:15:20.41
14.129300,40.828499,1.51,0.58,2023-03-04 05:16:10.88
14.125700,40.826500,1.88,0.36,2023-03-04 02:44:19.13
14.145500,40.818802,0.27,0.36,2023-03-04 01:26:05.46
14.126800,40.827000,1.46,0.09,2023-03-03 08:26:45.35
14.126800,40.825802,1.62,0.23,2023-03-03 08:23:12.16
14.140200,40.826698,0.94,0.48,2023-03-03 01:16:38.43
14.133700,40.819000,0.92,0.23,2023-03-02 23:06:22.94
14.133800,40.820301,1.24,1.01,2023-03-02 22:59:48.41
14.134300,40.820301,1.26,1.08,2023-03-02 22:30:17
14.141000,40.825802,1.02,0.23,2023-03-02 21:40:08.17
14.139000,40.826000,0.87,1.01,2023-03-02 21:39:38.77
14.134800,40.820301,1.60,0.86,2023-03-02 21:36:58.86
14.145700,40.824501,0.73,0.58,2023-03-02 19:29:02.24
14.136200,40.821301,0.87,0.09,2023-03-02 16:21:26.26
14.137800,40.819698,1.13,0.36,2023-03-02 16:13:39.17
14.138700,40.820301,1.12,0.23,2023-03-02 15:36:11.33
14.136800,40.821201,0.94,1.21,2023-03-02 12:01:42.23
14.138200,40.821201,1.06,0.48,2023-03-02 11:35:15.85
14.139800,40.820301,1.23,0.09,2023-03-02 11:34:28.86
14.139200,40.820301,1.17,0.09,2023-03-02 11:28:46.02
14.137800,40.821800,1.13,0.48,2023-03-02 11:26:22.7
14.148500,40.831799,1.59,0.09,2023-03-02 03:53:23.23
14.120300,40.820301,1.03,0.68,2023-03-02 03:37:29.69
14.124700,40.822800,2.36,1.48,2023-03-02 03:34:40.62
14.120300,40.822800,1.16,0.94,2023-03-02 03:26:28.86
14.120500,40.821301,1.74,0.94,2023-03-02 03:26:11.4
14.141500,40.828800,1.48,0.23,2023-03-01 16:46:55.41
14.135000,40.830502,1.63,0.48,2023-03-01 14:45:51.17
14.140800,40.829201,1.12,0.36,2023-03-01 08:42:26.75
14.141700,40.823002,1.62,0.68,2023-03-01 06:06:27.09
14.143500,40.824200,1.57,0.23,2023-03-01 05:34:10.41
14.126800,40.833000,1.68,0.09,2023-03-01 01:57:03.74
14.130000,40.826199,1.75,0.36,2023-03-01 00:21:45.46
14.144300,40.827301,1.81,0.58,2023-02-28 02:27:30.06
14.133500,40.818501,1.51,0.94,2023-02-28 00:07:07.65
14.149000,40.824799,1.09,0.23,2023-02-27 23:23:23.34
14.134200,40.820301,1.18,0.36,2023-02-27 19:30:46.23
14.148000,40.830700,1.42,0.23,2023-02-27 13:48:09.83
14.173000,40.805500,2.50,0.77,2023-02-27 07:23:45.89
14.149000,40.826302,1.01,0.09,2023-02-26 01:52:29.5
14.142000,40.825199,0.79,0.23,2023-02-25 20:53:18.56
14.140800,40.824799,0.62,0.68,2023-02-25 03:50:55.51
14.141500,40.825199,0.80,0.09,2023-02-25 03:50:47.65
14.141200,40.825199,0.70,0.23,2023-02-25 03:49:17.46
14.144200,40.832298,1.23,0.09,2023-02-24 19:06:57.15
14.136200,40.828499,1.89,0.58,2023-02-24 16:19:28.28
14.134500,40.832199,1.75,0.23,2023-02-24 12:17:56.44
14.140200,40.831501,1.69,0.68,2023-02-24 08:48:48.59
14.140000,40.824699,0.79,0.09,2023-02-24 05:32:39.83
14.137000,40.831299,1.88,0.23,2023-02-24 05:16:32.15
14.137300,40.831299,1.86,0.23,2023-02-24 04:40:38.58
14.134200,40.837700,1.77,0.09,2023-02-23 05:55:10.99
14.143500,40.830502,1.30,0.23,2023-02-22 07:09:43.8
14.144800,40.831501,1.62,1.21,2023-02-22 07:09:05.14
14.122000,40.825500,2.19,0.09,2023-02-22 02:34:07.94
14.049800,40.763000,2.84,1.43,2023-02-22 01:08:36.09
14.051200,40.771500,2.39,0.86,2023-02-22 00:30:31.59
14.140200,40.831200,1.93,0.09,2023-02-21 10:20:30.13
14.144300,40.829800,1.81,0.36,2023-02-21 10:17:45.06
14.141300,40.829300,1.63,0.58,2023-02-21 10:17:14.71
14.119300,40.824799,1.75,0.09,2023-02-21 01:55:36.3
14.121300,40.825199,2.41,0.68,2023-02-21 00:37:16.56
14.120300,40.823799,2.19,0.58,2023-02-21 00:31:16.09
14.120300,40.824001,2.03,0.36,2023-02-21 00:14:21.55
14.120300,40.822800,1.62,0.36,2023-02-21 00:08:16.35
14.121300,40.822800,1.71,0.36,2023-02-20 21:33:56.04
14.121500,40.825001,2.16,0.58,2023-02-20 20:19:26.23
14.120300,40.822800,1.94,0.36,2023-02-20 05:58:12.88
14.123000,40.822800,1.63,0.48,2023-02-20 04:26:10.05
14.149500,40.831299,2.26,0.48,2023-02-19 23:28:34.33
14.140200,40.826500,1.22,0.23,2023-02-17 14:47:20.92
14.140200,40.833199,2.53,0.94,2023-02-15 23:19:55.33
14.149000,40.807701,1.99,0.36,2023-02-15 20:07:46.5
14.103300,40.814201,2.96,1.01,2023-02-14 19:27:36.84
14.088300,40.814999,3.63,1.21,2023-02-14 14:12:53.95
14.140800,40.837299,0.74,0.36,2023-02-14 10:59:52.22
14.138200,40.824299,0.81,0.09,2023-02-12 02:33:49.63
14.151700,40.825802,0.90,0.58,2023-02-12 02:05:39.8
14.116800,40.822800,2.54,1.01,2023-02-12 00:38:33.46
14.140300,40.827301,1.36,0.23,2023-02-11 04:50:42.26
14.123200,40.831001,2.39,0.48,2023-02-11 02:20:39.81
14.120300,40.835499,1.84,1.89,2023-02-10 18:14:31.97
14.155200,40.816502,2.74,1.27,2023-02-10 17:16:38.85
14.162700,40.814301,2.87,0.09,2023-02-10 11:58:23.97
14.158800,40.816002,2.74,1.43,2023-02-10 04:22:09.28
14.153200,40.813499,2.86,0.36,2023-02-10 02:43:17.21
14.151500,40.807800,2.78,0.09,2023-02-10 02:08:54.64
14.167200,40.813801,2.90,0.09,2023-02-10 02:06:55.36
14.159200,40.815300,2.87,0.48,2023-02-10 00:55:22.03
14.166200,40.819000,2.78,0.68,2023-02-09 23:59:32.33
14.159500,40.813801,2.99,0.36,2023-02-09 23:56:37.03
14.157000,40.819000,2.85,1.96,2023-02-09 23:52:32.74
14.156300,40.813499,2.86,1.27,2023-02-09 23:52:02.15
14.159000,40.815300,2.83,0.86,2023-02-09 23:08:36.88
14.158300,40.818298,2.63,0.23,2023-02-09 23:06:09.72
14.134800,40.831501,2.18,0.09,2023-02-07 19:48:09.06
14.142200,40.826801,2.20,0.09,2023-02-07 03:42:01.38
14.140200,40.827801,1.19,0.09,2023-02-06 02:08:17.79
14.140800,40.840000,1.38,0.23,2023-02-05 18:30:22.25
14.145300,40.842499,1.03,0.23,2023-02-05 18:01:27.61
14.140200,40.827702,0.86,0.68,2023-02-05 17:08:12.88
14.112500,40.806499,3.61,0.94,2023-02-05 00:59:13.15
14.109700,40.801998,3.38,0.94,2023-02-05 00:47:22.12
14.110800,40.803200,4.46,2.97,2023-02-05 00:45:36.16
14.111700,40.802502,4.24,1.15,2023-02-05 00:44:59.84
14.129200,40.806999,3.85,0.36,2023-02-04 18:37:30.37
14.134000,40.831501,2.28,0.23,2023-02-04 09:13:25.39
14.130800,40.825298,1.73,0.09,2023-02-04 01:49:17.84
14.140200,40.827702,2.13,0.86,2023-02-04 01:44:47.08
14.131300,40.824299,1.80,0.36,2023-02-04 00:52:03.47
14.140200,40.828499,1.26,0.23,2023-02-03 08:26:03.57
14.141000,40.828300,1.13,0.09,2023-02-03 08:21:14.5
14.138200,40.828800,0.95,0.36,2023-02-03 08:20:15.07
14.140200,40.828201,1.24,0.36,2023-02-03 08:20:10.2
14.141500,40.828300,1.42,1.01,2023-02-03 08:19:31.85
14.139000,40.827702,1.18,0.23,2023-02-03 08:19:04.57
14.141200,40.828800,1.27,0.36,2023-02-03 08:18:30.83
14.140300,40.823799,0.65,0.23,2023-02-03 02:38:28.74
14.126300,40.833302,1.84,0.09,2023-02-03 01:30:08.67
14.138700,40.825199,0.70,0.23,2023-02-03 00:30:36.08
14.112800,40.807301,2.48,1.21,2023-02-02 17:01:50.06
14.112500,40.803001,2.51,1.01,2023-02-02 11:46:26.82
14.140000,40.829201,1.59,0.09,2023-02-02 05:09:37.38
14.151700,40.825298,1.50,0.09,2023-02-02 05:09:28.52
14.139000,40.829700,1.31,0.09,2023-02-02 05:07:14.63
14.151700,40.825500,1.71,0.23,2023-02-02 03:50:25.42
14.135300,40.824001,1.64,0.09,2023-02-01 15:30:45.72
14.134800,40.823799,1.27,0.36,2023-02-01 15:26:36.65
14.135500,40.823002,1.64,0.09,2023-02-01 15:24:46.45
14.129000,40.831699,2.29,0.68,2023-01-30 03:37:29.5
14.127000,40.831299,2.28,0.23,2023-01-30 03:37:18.4
14.127500,40.833302,2.81,0.68,2023-01-30 02:50:01.22
14.135800,40.824299,1.83,0.58,2023-01-29 23:11:20.28
14.135000,40.824501,2.10,1.21,2023-01-29 23:10:57.12
14.141300,40.831299,1.25,0.23,2023-01-28 04:37:45.51
14.137500,40.826698,0.99,0.48,2023-01-26 06:24:29.45
14.138000,40.827000,1.20,0.23,2023-01-26 06:08:12.16
14.129000,40.830799,2.45,0.09,2023-01-26 01:40:58.71
14.140800,40.825298,0.75,0.36,2023-01-23 14:36:31.92
14.157700,40.817200,2.67,1.33,2023-01-23 04:26:12.49
14.149700,40.817799,2.51,0.09,2023-01-23 04:25:52.46
14.139200,40.828800,0.98,0.58,2023-01-22 17:52:12.91
14.137700,40.838200,1.16,0.36,2023-01-22 13:05:43.64
14.139500,40.828800,0.93,0.36,2023-01-22 10:34:35.49
14.129500,40.833500,2.39,0.58,2023-01-21 17:57:38.7
14.133800,40.827202,2.54,2.59,2023-01-19 08:44:30.19
14.135300,40.821800,1.26,0.09,2023-01-19 08:39:17.63
14.140300,40.820301,1.47,0.36,2023-01-19 07:47:47.75
14.139200,40.822201,1.35,0.23,2023-01-19 06:54:23.13
14.144000,40.831299,1.23,0.09,2023-01-16 13:28:29.04
14.147500,40.829300,1.38,0.09,2023-01-16 11:29:53.15
14.144000,40.829201,1.08,0.09,2023-01-16 11:10:31.01
14.144700,40.829498,1.10,0.23,2023-01-16 11:09:20.11
14.131000,40.839001,2.33,0.94,2023-01-15 14:53:04.81
14.140800,40.824699,1.01,0.58,2023-01-15 05:37:30.01
14.141800,40.826199,1.14,0.36,2023-01-15 05:32:37.83
14.129000,40.807201,2.85,0.09,2023-01-15 00:00:27.82
14.129500,40.808498,2.88,1.33,2023-01-14 23:58:33.23
14.143500,40.824501,1.27,0.09,2023-01-13 00:42:02.08
14.140200,40.828800,2.29,0.94,2023-01-11 01:32:14.82
14.139300,40.828300,2.33,0.86,2023-01-11 01:31:43.23
14.135800,40.831501,2.32,1.89,2023-01-11 01:28:16.72
14.124200,40.826199,1.64,0.23,2023-01-10 21:22:19.57
14.122800,40.825802,1.48,0.48,2023-01-10 21:15:48.24
14.127200,40.827301,2.40,0.36,2023-01-10 21:09:04.37
14.131000,40.825500,2.57,0.58,2023-01-10 20:23:41.19
14.126700,40.822800,1.44,0.58,2023-01-10 18:42:42.71
14.140200,40.829300,2.49,0.94,2023-01-10 18:28:00.55
14.127500,40.827801,2.07,0.58,2023-01-10 18:07:17.81
14.125000,40.829800,1.80,0.48,2023-01-10 17:56:43.07
14.136500,40.827000,1.57,1.08,2023-01-10 16:52:51.26
14.139200,40.827999,2.75,1.99,2023-01-10 13:02:51.75
14.149000,40.809700,2.44,0.86,2023-01-10 05:14:37.46
14.149000,40.811199,2.65,0.09,2023-01-10 02:18:01.03
14.152700,40.810200,2.47,0.23,2023-01-10 00:49:58.85
14.151800,40.811199,2.44,0.36,2023-01-10 00:47:30.15
14.153800,40.812302,2.80,0.48,2023-01-09 22:37:04.1
14.151700,40.827702,1.78,0.23,2023-01-09 06:18:38.67
14.151700,40.827499,1.85,0.48,2023-01-09 06:10:24.82
14.120700,40.889301,1.65,2.38,2023-01-08 02:28:23.46
14.130800,40.888302,2.11,1.38,2023-01-08 02:27:44.01
14.118300,40.816299,2.83,0.48,2023-01-07 13:43:10.83
14.125700,40.822800,2.61,0.68,2023-01-07 11:43:45.92
14.129000,40.819801,1.69,0.09,2023-01-07 05:06:15.71
14.128500,40.822800,1.81,0.23,2023-01-07 03:24:54.89
14.110700,40.809700,4.54,0.68,2023-01-06 20:55:14.63
14.110800,40.806999,4.04,0.48,2023-01-06 20:54:58.21
14.115800,40.802299,2.66,0.48,2023-01-06 20:54:18.86
14.136700,40.825199,1.31,0.09,2023-01-06 04:51:28.38
14.130300,40.825001,1.85,0.23,2023-01-06 04:03:40.05
14.138000,40.823700,1.62,0.48,2023-01-05 04:57:07.51
14.125000,40.828800,2.12,0.23,2023-01-05 00:47:34.59
14.122200,40.825298,2.42,0.48,2023-01-04 00:06:19.63
14.140200,40.827999,1.77,0.48,2023-01-03 13:55:25.46
14.138800,40.825802,1.92,1.99,2023-01-03 13:54:18.19
14.149000,40.826000,2.34,0.58,2023-01-03 04:39:53.32
14.116800,40.827301,2.16,0.36,2023-01-02 05:54:40.11
14.149000,40.808701,3.01,0.58,2023-01-02 01:15:58.27
14.144200,40.828201,1.01,0.09,2023-01-02 01:04:50.18
14.146300,40.829498,1.88,0.09,2023-01-01 21:35:14.08
14.139700,40.828999,0.50,0.77,2023-01-01 18:30:45.81
14.145700,40.820000,0.51,1.62,2023-01-01 10:05:05.58
14.146500,40.824001,2.26,0.48,2023-01-01 10:02:17.71
14.148800,40.824699,2.19,0.58,2023-01-01 10:01:41.55
14.136800,40.829201,2.46,0.58,2023-01-01 02:32:19.32
14.149000,40.809502,3.57,0.09,2022-12-31 21:24:42.88
14.133800,40.831501,2.34,0.23,2022-12-31 13:02:47.25
14.150700,40.829201,1.05,0.23,2022-12-30 08:43:05.93
14.141500,40.827301,1.20,0.09,2022-12-30 08:39:00.83
14.139700,40.824001,0.74,0.36,2022-12-29 17:47:47.36
14.140200,40.825500,0.83,0.23,2022-12-29 17:47:36.15
14.127700,40.824799,1.68,0.36,2022-12-29 13:23:50.55
14.144000,40.830299,1.88,1.08,2022-12-29 12:37:50.34
14.140200,40.826302,1.47,0.68,2022-12-29 12:30:45.3
14.144300,40.827000,1.97,0.58,2022-12-29 12:29:06.79
14.140200,40.828499,2.60,1.38,2022-12-29 12:20:30.67
14.142000,40.826500,1.07,0.23,2022-12-29 12:19:22.18
14.135300,40.827999,1.56,0.48,2022-12-29 12:14:50.69
14.138500,40.827999,1.75,0.77,2022-12-29 09:21:13.77
14.144700,40.828499,1.50,0.09,2022-12-29 04:17:40.5
14.149500,40.824501,1.02,0.36,2022-12-28 22:55:58.05
14.137200,40.821701,0.33,0.36,2022-12-28 22:01:00.3
14.150300,40.826000,1.15,0.09,2022-12-28 18:42:56.43
14.147800,40.825699,1.01,0.09,2022-12-28 13:11:23.84
14.151700,40.825001,0.85,0.23,2022-12-28 13:08:20.79
14.149000,40.824299,0.96,0.36,2022-12-28 11:47:35.87
14.151700,40.824299,0.85,0.58,2022-12-28 11:16:22
14.148800,40.825298,0.89,0.23,2022-12-28 11:12:37.06
14.150000,40.824501,0.86,0.23,2022-12-28 11:07:57.23
14.151700,40.825500,0.91,0.68,2022-12-28 11:07:37.02
14.149200,40.824699,0.92,0.09,2022-12-28 11:04:12.13
14.147300,40.825298,1.01,0.09,2022-12-28 11:03:56.61
14.145300,40.819500,0.39,0.23,2022-12-28 10:54:33.75
14.148700,40.825199,0.89,0.68,2022-12-28 09:04:55.95
14.142500,40.824299,1.12,0.86,2022-12-28 08:45:01.9
14.141500,40.815300,3.24,0.58,2022-12-28 07:05:32.39
14.148000,40.825500,0.96,0.77,2022-12-28 05:47:57.12
14.147800,40.825699,1.15,0.23,2022-12-28 05:47:42.13
14.149000,40.825199,0.91,1.21,2022-12-28 05:46:59.11
14.149300,40.825298,0.95,0.36,2022-12-28 05:19:38.25
14.148800,40.824501,0.90,1.38,2022-12-28 05:18:07.25
14.144000,40.818501,0.21,0.68,2022-12-28 04:29:26.65
14.149000,40.823700,0.82,0.58,2022-12-28 03:46:12.28
14.149000,40.824299,1.01,0.86,2022-12-28 03:40:05.59
14.146700,40.822800,0.70,0.23,2022-12-28 03:08:45.9
14.145200,40.820301,0.27,0.77,2022-12-28 03:05:13.96
14.145500,40.819698,0.35,1.01,2022-12-28 03:04:57.26
14.143800,40.819801,0.44,1.21,2022-12-28 03:04:32.41
14.147300,40.819302,0.29,2.45,2022-12-28 03:03:53.27
14.145300,40.819500,0.21,0.94,2022-12-28 02:37:27.61
14.145000,40.819000,0.43,2.67,2022-12-28 02:35:57.52
14.146200,40.819698,0.34,2.26,2022-12-28 02:32:34.75
14.145200,40.819500,0.34,0.58,2022-12-27 21:37:56.37
14.145500,40.819302,0.41,0.58,2022-12-27 20:44:37.74
14.142500,40.818298,0.22,0.36,2022-12-27 20:40:51.74
14.145500,40.819698,0.37,2.12,2022-12-27 20:17:43.13
14.145000,40.819698,0.31,0.36,2022-12-27 20:15:30.9
14.145300,40.815498,3.35,0.23,2022-12-27 20:03:46.12
14.143000,40.818001,0.33,2.03,2022-12-27 12:56:21.49
14.144300,40.820301,0.21,0.36,2022-12-27 12:29:41.09
14.143800,40.819801,0.20,0.23,2022-12-27 11:13:09.24
14.154800,40.814800,2.40,0.09,2022-12-27 03:25:21.61
14.138800,40.806702,3.48,0.09,2022-12-27 02:05:52.57
14.140200,40.825802,0.78,0.48,2022-12-26 13:40:49.35
14.135700,40.825001,0.77,0.68,2022-12-25 23:30:37.66
14.140200,40.831501,1.83,0.48,2022-12-25 16:46:50.75
14.140300,40.823700,1.20,0.58,2022-12-25 16:46:26.99
14.151500,40.814201,2.12,0.23,2022-12-25 04:38:53.54
14.118000,40.834301,2.97,1.62,2022-12-23 16:22:02.69
14.143500,40.821201,0.47,0.36,2022-12-23 13:34:18.86
14.139800,40.823299,0.44,0.48,2022-12-23 13:06:42.47
14.139300,40.826500,1.48,0.09,2022-12-23 12:35:55.09
14.129500,40.827301,1.33,0.86,2022-12-21 23:01:19
14.129300,40.828701,1.25,0.23,2022-12-21 20:49:39.97
14.136500,40.822201,0.87,0.77,2022-12-21 20:43:35.27
14.146300,40.824699,1.38,0.23,2022-12-21 03:29:59.26
14.142000,40.814800,3.63,0.23,2022-12-21 00:00:00.92
14.144000,40.801201,2.97,1.08,2022-12-20 23:48:22.51
14.139000,40.820301,1.74,0.09,2022-12-20 11:22:24.09
14.137200,40.822498,1.37,0.23,2022-12-20 11:19:39.27
14.138500,40.823002,1.63,0.09,2022-12-20 10:48:09.22
14.119200,40.837799,1.89,0.23,2022-12-20 09:16:11.17
14.145300,40.824501,0.58,0.09,2022-12-19 13:50:41.14
14.145500,40.824299,0.59,0.09,2022-12-19 13:50:35.12
14.143200,40.824501,0.57,0.23,2022-12-19 13:32:02.48
14.142700,40.825001,0.70,0.58,2022-12-19 13:26:32.53
14.142800,40.824501,0.74,0.86,2022-12-19 13:22:50.85
14.144000,40.824200,0.68,0.36,2022-12-19 13:22:35.03
14.142800,40.825001,0.52,0.77,2022-12-19 13:22:11.33
14.142800,40.824501,0.65,0.48,2022-12-19 13:22:09.38
14.142800,40.824501,0.74,0.23,2022-12-19 13:21:06.04
14.142300,40.824200,0.63,0.09,2022-12-19 13:20:58.41
14.143800,40.823799,0.55,0.09,2022-12-19 13:18:55.69
14.115700,40.831799,1.97,1.27,2022-12-19 02:57:56.3
14.130000,40.822800,1.73,0.23,2022-12-18 11:04:47.93
14.126700,40.820301,1.10,0.09,2022-12-18 01:09:39.98
14.132200,40.823200,1.69,0.77,2022-12-18 00:39:10.2
14.127700,40.822800,1.75,0.23,2022-12-17 23:49:24.58
14.134000,40.823799,1.17,0.86,2022-12-17 08:42:33.97
14.135200,40.824299,1.50,0.86,2022-12-17 08:41:39.33
14.135500,40.823502,1.87,1.21,2022-12-17 08:40:53.25
14.120300,40.831299,2.36,0.09,2022-12-17 03:03:47.15
14.140200,40.827702,2.27,0.48,2022-12-16 13:16:36.09
14.138500,40.831001,1.66,0.36,2022-12-16 10:27:57.95
14.127500,40.827000,2.36,0.36,2022-12-16 09:39:58.82
14.125300,40.826199,1.11,0.48,2022-12-16 02:24:16.4
